Email,Major Name,Degree Type
jt3225@illinois.edu,Computer Science + Anthropology, BSLAS
jt3479@illinois.edu,Computer Science + Physics, BS
jt3048@illinois.edu,Computer Science + Advertising, BS
jt5035@illinois.edu,Computer Engineering, BS
jt4798@illinois.edu,Statistics & Computer Science, BSLAS
jt5488@illinois.edu,Computer Science, BS
jt5443@illinois.edu,Mathematics & Computer Science, BSLAS
jt964@illinois.edu,Computer Science + Linguistics, BSLAS
jt2588@illinois.edu,Computer Science + Advertising, BS
jt3372@illinois.edu,Computer Science + Philosophy, BSLAS
jt4712@illinois.edu,Computer Science + Chemistry, BSLAS
jt2598@illinois.edu,Computer Science + Crop Sciences, BS
jt4182@illinois.edu,Computer Science + Linguistics, BSLAS
jt2915@illinois.edu,Computer Science + Economics, BSLAS
jt486@illinois.edu,Computer Science + Crop Sciences, BS
jt3579@illinois.edu,Computer Science + Economics, BSLAS
jt1348@illinois.edu,Computer Science, BS
jt1090@illinois.edu,Computer Science + Physics, BS
jt1943@illinois.edu,Mathematics & Computer Science, BSLAS
jt4201@illinois.edu,Mathematics & Computer Science, BSLAS
jt2513@illinois.edu,Computer Science + Advertising, BS
jt700@illinois.edu,Computer Science + Crop Sciences, BS
jt4441@illinois.edu,Computer Science + Physics, BS
jt936@illinois.edu,Computer Science + Bioengineering, BS
jt4622@illinois.edu,Computer Science + Linguistics, BSLAS
jt4190@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt360@illinois.edu,Statistics & Computer Science, BSLAS
jt773@illinois.edu,Computer Science + Animal Sciences, BS
jt2357@illinois.edu,Computer Engineering, BS
jt3502@illinois.edu,Computer Science + Animal Sciences, BS
jt3023@illinois.edu,Computer Science + Anthropology, BSLAS
jt2229@illinois.edu,Computer Science & Music, BS
jt4971@illinois.edu,Computer Science + Advertising, BS
jt871@illinois.edu,Computer Science, BS
jt4647@illinois.edu,Computer Science + Economics, BSLAS
jt2153@illinois.edu,Computer Science + Economics, BSLAS
jt1297@illinois.edu,Mathematics & Computer Science, BSLAS
jt4660@illinois.edu,Computer Science + Linguistics, BSLAS
jt3818@illinois.edu,Computer Science + Economics, BSLAS
jt3958@illinois.edu,Computer Science + Bioengineering, BS
jt3553@illinois.edu,Computer Engineering, BS
jt3641@illinois.edu,Computer Science + Physics, BS
jt3930@illinois.edu,Computer Science + Linguistics, BSLAS
jt732@illinois.edu,Computer Science, BS
jt3317@illinois.edu,Mathematics & Computer Science, BSLAS
jt397@illinois.edu,Computer Engineering, BS
jt2353@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt5758@illinois.edu,Mathematics & Computer Science, BSLAS
jt4473@illinois.edu,Computer Engineering, BS
jt2234@illinois.edu,Computer Science & Music, BS
jt1900@illinois.edu,Computer Engineering, BS
jt4635@illinois.edu,Mathematics & Computer Science, BSLAS
jt4042@illinois.edu,Computer Science + Anthropology, BSLAS
jt539@illinois.edu,Computer Science + Philosophy, BSLAS
jt1127@illinois.edu,Computer Science, BS
jt463@illinois.edu,Computer Science + Animal Sciences, BS
jt1797@illinois.edu,Computer Science + Anthropology, BSLAS
jt2699@illinois.edu,Computer Engineering, BS
jt1040@illinois.edu,Computer Science + Chemistry, BSLAS
jt3076@illinois.edu,Mathematics & Computer Science, BSLAS
jt991@illinois.edu,Computer Science + Music, BS
jt865@illinois.edu,Computer Science + Animal Sciences, BS
jt1287@illinois.edu,Computer Science + Philosophy, BSLAS
jt758@illinois.edu,Computer Science + Education, BS
jt3137@illinois.edu,Computer Science + Astronomy, BSLAS
jt3230@illinois.edu,Computer Science + Crop Sciences, BS
jt1006@illinois.edu,Computer Science + Education, BS
jt1193@illinois.edu,Mathematics & Computer Science, BSLAS
jt3320@illinois.edu,Computer Science & Music, BS
jt1081@illinois.edu,Computer Science + Crop Sciences, BS
jt3812@illinois.edu,Computer Science + Physics, BS
jt3980@illinois.edu,Statistics & Computer Science, BSLAS
jt1003@illinois.edu,Computer Science & Music, BS
jt1743@illinois.edu,Computer Engineering, BS
jt3352@illinois.edu,Computer Science + Chemistry, BSLAS
jt245@illinois.edu,Computer Science + Astronomy, BSLAS
jt3631@illinois.edu,Computer Science + Anthropology, BSLAS
jt5173@illinois.edu,Computer Science + Philosophy, BSLAS
jt3474@illinois.edu,Computer Science + Crop Sciences, BS
jt857@illinois.edu,Computer Engineering, BS
jt3552@illinois.edu,Statistics & Computer Science, BSLAS
jt4096@illinois.edu,Computer Science + Physics, BS
jt1618@illinois.edu,Computer Science + Astronomy, BSLAS
jt5734@illinois.edu,Statistics & Computer Science, BSLAS
jt3423@illinois.edu,Computer Science & Music, BS
jt4508@illinois.edu,Computer Science + Philosophy, BSLAS
jt4918@illinois.edu,Computer Science + Animal Sciences, BS
jt2913@illinois.edu,Computer Science + Chemistry, BSLAS
jt2374@illinois.edu,Computer Engineering, BS
jt1386@illinois.edu,Computer Science + Anthropology, BSLAS
jt4814@illinois.edu,Computer Science + Philosophy, BSLAS
jt2644@illinois.edu,Computer Science + Astronomy, BSLAS
jt5161@illinois.edu,Computer Science, BS
jt2284@illinois.edu,Computer Science + Chemistry, BSLAS
jt1903@illinois.edu,Computer Science + Advertising, BS
jt1484@illinois.edu,Computer Science + Advertising, BS
jt1225@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt5190@illinois.edu,Computer Science + Advertising, BS
jt92@illinois.edu,Computer Science + Crop Sciences, BS
jt3303@illinois.edu,Mathematics & Computer Science, BSLAS
jt190@illinois.edu,Computer Engineering, BS
jt2054@illinois.edu,Computer Science, BS
jt5242@illinois.edu,Computer Science, BS
jt291@illinois.edu,Computer Science + Philosophy, BSLAS
jt5088@illinois.edu,Statistics & Computer Science, BSLAS
jt524@illinois.edu,Mathematics & Computer Science, BSLAS
jt4511@illinois.edu,Computer Science + Crop Sciences, BS
jt5885@illinois.edu,Computer Science + Physics, BS
jt3327@illinois.edu,Computer Science + Education, BS
jt5735@illinois.edu,Computer Science + Economics, BSLAS
jt3836@illinois.edu,Computer Science + Animal Sciences, BS
jt1039@illinois.edu,Computer Science + Linguistics, BSLAS
jt3624@illinois.edu,Computer Science + Philosophy, BSLAS
jt5207@illinois.edu,Computer Science & Music, BS
jt5048@illinois.edu,Computer Science + Philosophy, BSLAS
jt1906@illinois.edu,Computer Science, BS
jt2536@illinois.edu,Computer Science + Chemistry, BSLAS
jt4964@illinois.edu,Computer Science + Chemistry, BSLAS
jt1029@illinois.edu,Computer Science + Bioengineering, BS
jt4790@illinois.edu,Computer Science + Economics, BSLAS
jt2120@illinois.edu,Computer Science + Anthropology, BSLAS
jt5114@illinois.edu,Computer Science + Crop Sciences, BS
jt2182@illinois.edu,Computer Science + Education, BS
jt2866@illinois.edu,Computer Science + Astronomy, BSLAS
jt2286@illinois.edu,Computer Science + Bioengineering, BS
jt4925@illinois.edu,Computer Science + Chemistry, BSLAS
jt3513@illinois.edu,Computer Engineering, BS
jt3128@illinois.edu,Computer Science + Chemistry, BSLAS
jt3947@illinois.edu,Computer Science + Crop Sciences, BS
jt4624@illinois.edu,Computer Science + Chemistry, BSLAS
jt4786@illinois.edu,Computer Science + Astronomy, BSLAS
jt4170@illinois.edu,Computer Science + Linguistics, BSLAS
jt3049@illinois.edu,Computer Science + Education, BS
jt418@illinois.edu,Computer Science + Bioengineering, BS
jt341@illinois.edu,Computer Science + Economics, BSLAS
jt5204@illinois.edu,Computer Science + Crop Sciences, BS
jt1589@illinois.edu,Computer Science + Astronomy, BSLAS
jt1548@illinois.edu,Computer Science + Linguistics, BSLAS
jt4623@illinois.edu,Computer Science + Animal Sciences, BS
jt1586@illinois.edu,Computer Science + Anthropology, BSLAS
jt4761@illinois.edu,Computer Engineering, BS
jt3328@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt62@illinois.edu,Computer Science, BS
jt1043@illinois.edu,Computer Science + Physics, BS
jt1299@illinois.edu,Computer Science + Crop Sciences, BS
jt1035@illinois.edu,Computer Science + Philosophy, BSLAS
jt458@illinois.edu,Computer Engineering, BS
jt2834@illinois.edu,Computer Science + Anthropology, BSLAS
jt1725@illinois.edu,Computer Science + Animal Sciences, BS
jt567@illinois.edu,Computer Science + Linguistics, BSLAS
jt4993@illinois.edu,Computer Science + Music, BS
jt2804@illinois.edu,Computer Science + Astronomy, BSLAS
jt5857@illinois.edu,Mathematics & Computer Science, BSLAS
jt639@illinois.edu,Computer Science + Economics, BSLAS
jt5248@illinois.edu,Computer Science + Education, BS
jt859@illinois.edu,Computer Science, BS
jt867@illinois.edu,Statistics & Computer Science, BSLAS
jt4130@illinois.edu,Computer Science + Philosophy, BSLAS
jt1614@illinois.edu,Computer Science + Bioengineering, BS
jt1323@illinois.edu,Computer Science + Astronomy, BSLAS
jt3383@illinois.edu,Computer Science + Crop Sciences, BS
jt3581@illinois.edu,Computer Science, BS
jt4961@illinois.edu,Computer Science + Animal Sciences, BS
jt4434@illinois.edu,Computer Science, BS
jt5020@illinois.edu,Computer Science + Linguistics, BSLAS
jt4936@illinois.edu,Statistics & Computer Science, BSLAS
jt423@illinois.edu,Computer Science + Music, BS
jt2352@illinois.edu,Computer Science, BS
jt750@illinois.edu,Computer Science + Anthropology, BSLAS
jt2330@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3662@illinois.edu,Computer Science & Music, BS
jt1977@illinois.edu,Computer Science + Economics, BSLAS
jt5969@illinois.edu,Computer Science + Economics, BSLAS
jt268@illinois.edu,Computer Science + Advertising, BS
jt2297@illinois.edu,Computer Science + Animal Sciences, BS
jt1634@illinois.edu,Computer Science + Crop Sciences, BS
jt709@illinois.edu,Computer Science + Animal Sciences, BS
jt3163@illinois.edu,Computer Science + Crop Sciences, BS
jt5700@illinois.edu,Computer Science + Astronomy, BSLAS
jt1356@illinois.edu,Computer Science + Philosophy, BSLAS
jt4346@illinois.edu,Computer Science + Crop Sciences, BS
jt3151@illinois.edu,Computer Science + Anthropology, BSLAS
jt3794@illinois.edu,Mathematics & Computer Science, BSLAS
jt5584@illinois.edu,Computer Science + Anthropology, BSLAS
jt1376@illinois.edu,Computer Science + Astronomy, BSLAS
jt4626@illinois.edu,Computer Engineering, BS
jt2667@illinois.edu,Computer Science + Bioengineering, BS
jt1668@illinois.edu,Computer Science + Chemistry, BSLAS
jt1211@illinois.edu,Computer Science + Economics, BSLAS
jt17@illinois.edu,Computer Science, BS
jt799@illinois.edu,Mathematics & Computer Science, BSLAS
jt4770@illinois.edu,Computer Science & Music, BS
jt3530@illinois.edu,Computer Science + Education, BS
jt5129@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt42@illinois.edu,Computer Science + Physics, BS
jt2889@illinois.edu,Computer Science + Animal Sciences, BS
jt1636@illinois.edu,Computer Science + Music, BS
jt5312@illinois.edu,Computer Science + Anthropology, BSLAS
jt4416@illinois.edu,Computer Science + Physics, BS
jt5514@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt1271@illinois.edu,Computer Science + Astronomy, BSLAS
jt4121@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt2228@illinois.edu,Computer Science + Economics, BSLAS
jt1650@illinois.edu,Computer Science + Advertising, BS
jt2593@illinois.edu,Computer Science + Education, BS
jt643@illinois.edu,Computer Science + Advertising, BS
jt5194@illinois.edu,Statistics & Computer Science, BSLAS
jt2475@illinois.edu,Computer Science + Linguistics, BSLAS
jt4629@illinois.edu,Statistics & Computer Science, BSLAS
jt3428@illinois.edu,Computer Science + Anthropology, BSLAS
jt4927@illinois.edu,Computer Science + Physics, BS
jt4127@illinois.edu,Computer Science + Chemistry, BSLAS
jt610@illinois.edu,Computer Science & Music, BS
jt1724@illinois.edu,Computer Science + Advertising, BS
jt1423@illinois.edu,Computer Science + Education, BS
jt4838@illinois.edu,Computer Science + Advertising, BS
jt5773@illinois.edu,Computer Science + Philosophy, BSLAS
jt1008@illinois.edu,Computer Science + Economics, BSLAS
jt3928@illinois.edu,Computer Science + Anthropology, BSLAS
jt5644@illinois.edu,Computer Science, BS
jt2786@illinois.edu,Computer Science + Education, BS
jt4513@illinois.edu,Computer Science + Chemistry, BSLAS
jt4760@illinois.edu,Computer Science + Linguistics, BSLAS
jt930@illinois.edu,Computer Science & Music, BS
jt2138@illinois.edu,Computer Science + Chemistry, BSLAS
jt2689@illinois.edu,Computer Science, BS
jt3364@illinois.edu,Computer Science + Philosophy, BSLAS
jt984@illinois.edu,Mathematics & Computer Science, BSLAS
jt5358@illinois.edu,Computer Science + Advertising, BS
jt1349@illinois.edu,Computer Science + Anthropology, BSLAS
jt3701@illinois.edu,Mathematics & Computer Science, BSLAS
jt885@illinois.edu,Statistics & Computer Science, BSLAS
jt2219@illinois.edu,Computer Science + Physics, BS
jt3658@illinois.edu,Computer Science + Economics, BSLAS
jt3932@illinois.edu,Computer Science + Animal Sciences, BS
jt2400@illinois.edu,Computer Science + Chemistry, BSLAS
jt2806@illinois.edu,Computer Science + Advertising, BS
jt4735@illinois.edu,Computer Science + Crop Sciences, BS
jt104@illinois.edu,Computer Science + Anthropology, BSLAS
jt3956@illinois.edu,Computer Science + Advertising, BS
jt3982@illinois.edu,Computer Science + Bioengineering, BS
jt5542@illinois.edu,Computer Science + Economics, BSLAS
jt2490@illinois.edu,Computer Science + Astronomy, BSLAS
jt3824@illinois.edu,Computer Science + Education, BS
jt3351@illinois.edu,Computer Science + Animal Sciences, BS
jt5281@illinois.edu,Computer Science + Physics, BS
jt2032@illinois.edu,Computer Science + Education, BS
jt5868@illinois.edu,Computer Science + Bioengineering, BS
jt5267@illinois.edu,Mathematics & Computer Science, BSLAS
jt4239@illinois.edu,Computer Science + Economics, BSLAS
jt4670@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3986@illinois.edu,Statistics & Computer Science, BSLAS
jt520@illinois.edu,Computer Science, BS
jt56@illinois.edu,Computer Science + Education, BS
jt4168@illinois.edu,Computer Science, BS
jt2065@illinois.edu,Mathematics & Computer Science, BSLAS
jt1768@illinois.edu,Computer Science + Crop Sciences, BS
jt297@illinois.edu,Computer Science + Education, BS
jt3059@illinois.edu,Computer Science + Bioengineering, BS
jt189@illinois.edu,Computer Science + Anthropology, BSLAS
jt2569@illinois.edu,Mathematics & Computer Science, BSLAS
jt88@illinois.edu,Computer Science + Economics, BSLAS
jt3922@illinois.edu,Computer Science + Economics, BSLAS
jt4939@illinois.edu,Computer Science + Astronomy, BSLAS
jt4615@illinois.edu,Computer Science, BS
jt4703@illinois.edu,Computer Science & Music, BS
jt2333@illinois.edu,Computer Science & Music, BS
jt2171@illinois.edu,Mathematics & Computer Science, BSLAS
jt4784@illinois.edu,Computer Science & Music, BS
jt2289@illinois.edu,Computer Science + Animal Sciences, BS
jt274@illinois.edu,Computer Science, BS
jt5279@illinois.edu,Computer Science + Philosophy, BSLAS
jt2774@illinois.edu,Computer Science + Bioengineering, BS
jt511@illinois.edu,Computer Science + Music, BS
jt4640@illinois.edu,Computer Science + Advertising, BS
jt895@illinois.edu,Computer Science + Crop Sciences, BS
jt4680@illinois.edu,Mathematics & Computer Science, BSLAS
jt5366@illinois.edu,Mathematics & Computer Science, BSLAS
jt3229@illinois.edu,Computer Engineering, BS
jt4020@illinois.edu,Computer Engineering, BS
jt44@illinois.edu,Mathematics & Computer Science, BSLAS
jt574@illinois.edu,Mathematics & Computer Science, BSLAS
jt421@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt3406@illinois.edu,Computer Science + Chemistry, BSLAS
jt3613@illinois.edu,Computer Science + Geography & Geographic Information Science, BSLAS
jt352@illinois.edu,Statistics & Computer Science, BSLAS
jt3089@illinois.edu,Mathematics & Computer Science, BSLAS
jt3849@illinois.edu,Computer Science + Chemistry, BSLAS
jt2810@illinois.edu,Computer Science + Advertising, BS
jt2906@illinois.edu,Statistics & Computer Science, BSLAS
jt3072@illinois.edu,Computer Science + Economics, BSLAS
jt1552@illinois.edu,Computer Science + Anthropology, BSLAS
jt753@illinois.edu,Computer Science + Chemistry, BSLAS
jt308@illinois.edu,Computer Science + Physics, BS
jt4303@illinois.edu,Computer Science + Animal Sciences, BS
jt2409@illinois.edu,Computer Engineering, BS
jt5102@illinois.edu,Computer Science + Education, BS
jt3437@illinois.edu,Computer Science + Economics, BSLAS
jt3766@illinois.edu,Computer Science + Astronomy, BSLAS
jt2424@illinois.edu,Computer Science + Education, BS
jt4181@illinois.edu,Computer Science + Linguistics, BSLAS
jt5721@illinois.edu,Computer Science + Advertising, BS
